Date,Open,High,Low,Close,Volume,Adj Close
2006-06-21,145.770004,150.320007,145.5,149.830002,7645900,132.361202
2006-06-22,149.710007,150.5,146.949997,148.309998,4402000,131.018417
2006-06-23,147.850006,149.399994,147.210007,147.919998,3488000,130.673888
2006-06-26,148.919998,149.949997,148.100006,149.899994,3799600,132.423034
2006-06-27,149.050003,150.889999,147.160004,147.160004,3666400,130.002501
2006-06-28,147.410004,148.5,145.070007,146.490005,4907100,129.410619
2006-06-29,148.100006,152.199997,146.350006,152.199997,6656800,134.454878
2006-06-30,152.199997,152.720001,149.5,150.429993,5973300,132.89124
2006-07-03,151.929993,152.789993,151.339996,152.449997,3250500,134.67573
2006-07-05,151.699997,151.699997,150.0,150.949997,4478600,133.350616
2006-07-06,152.289993,152.300003,150.199997,150.580002,3441000,133.023759
2006-07-07,150.009995,150.5,148.440002,148.509995,3618700,131.195096
2006-07-10,149.25,150.410004,148.160004,148.850006,2946100,131.495465
2006-07-11,148.399994,149.0,146.550003,148.669998,3817200,131.336444
2006-07-12,148.699997,149.229996,145.070007,145.270004,4300100,128.332859
2006-07-13,144.029999,145.199997,142.100006,142.550003,6116700,125.929984
2006-07-14,143.100006,143.5,138.970001,140.100006,5659400,123.765635
2006-07-17,140.100006,142.270004,139.199997,140.869995,4528700,124.44585
2006-07-18,140.619995,142.479996,139.899994,142.339996,5874300,125.744463
2006-07-19,142.699997,147.850006,142.699997,146.970001,6079400,129.834652
2006-07-20,146.699997,147.800003,145.0,145.179993,4264500,128.253341
2006-07-21,145.050003,145.059998,141.800003,142.039993,4682400,125.782681
2006-07-24,143.300003,147.5,143.059998,146.899994,4610700,130.086426
2006-07-25,146.899994,149.669998,145.339996,148.490005,4984000,131.494451
2006-07-26,147.5,148.820007,146.690002,147.380005,3326000,130.511497
2006-07-27,148.699997,149.630005,147.589996,148.259995,4085900,131.290767
2006-07-28,149.649994,152.350006,149.330002,151.720001,4752200,134.354755
2006-07-31,151.600006,153.729996,150.660004,152.75,4370000,135.266865
2006-08-01,151.630005,151.740005,149.589996,151.259995,3468500,133.947399
2006-08-02,150.259995,150.5,147.539993,149.899994,6139300,132.743058
2006-08-03,148.75,153.149994,148.470001,152.100006,3854000,134.691266
2006-08-04,154.0,156.289993,152.169998,152.990005,4892300,135.4794
2006-08-07,152.119995,154.850006,151.759995,152.649994,3029800,135.178305
2006-08-08,152.649994,155.399994,150.490005,151.449997,6199900,134.115654
2006-08-09,153.5,153.75,149.600006,150.009995,4234300,132.840469
2006-08-10,149.5,152.119995,148.5,151.630005,3782100,134.275059
2006-08-11,152.350006,152.869995,149.990005,151.110001,2576500,133.814573
2006-08-14,152.479996,153.009995,149.429993,150.369995,3110900,133.159265
2006-08-15,152.380005,153.990005,151.210007,152.649994,4907000,135.178305
2006-08-16,153.949997,155.050003,152.720001,154.990005,3563900,137.250488
2006-08-17,153.899994,156.869995,153.850006,154.449997,3365700,136.772287
2006-08-18,154.449997,154.75,153.0,154.679993,2742100,136.975958
2006-08-21,153.160004,154.25,151.639999,153.830002,3731200,136.223254
2006-08-22,154.360001,155.009995,153.050003,154.149994,3696600,136.506621
2006-08-23,153.410004,154.75,152.149994,152.699997,2811300,135.222585
2006-08-24,153.550003,153.600006,150.75,151.399994,3100000,134.071375
2006-08-25,150.690002,151.419998,149.75,150.070007,2476200,132.893613
2006-08-28,148.25,150.539993,147.880005,149.529999,4151000,132.415411
2006-08-29,149.600006,149.789993,145.660004,147.089996,4939600,130.254682
2006-08-30,147.199997,147.759995,146.419998,147.059998,2938000,130.228116
2006-08-31,147.070007,148.75,147.070007,148.649994,2834300,131.636128
2006-09-01,148.699997,149.429993,147.130005,149.139999,3453100,132.07005
2006-09-05,149.75,151.509995,149.050003,151.279999,3576000,133.965114
2006-09-06,150.649994,151.440002,149.919998,150.669998,2962200,133.424931
2006-09-07,150.100006,150.679993,148.350006,148.570007,3577600,131.565297
2006-09-08,151.0,151.0,147.520004,149.800003,3277400,132.654512
2006-09-11,149.25,151.229996,149.149994,151.0,3134200,133.717162
2006-09-12,154.75,159.75,154.710007,158.289993,10644400,140.172773
2006-09-13,157.699997,162.259995,156.809998,160.860001,7605900,142.448628
2006-09-14,159.75,163.179993,159.520004,162.520004,5496800,143.918634
2006-09-15,162.5,163.75,161.520004,162.710007,6845100,144.08689
2006-09-18,162.020004,164.800003,162.0,163.220001,5733300,144.538513
2006-09-19,163.080002,164.220001,162.309998,163.389999,4851400,144.689053
2006-09-20,164.630005,167.160004,164.229996,166.600006,6403800,147.531656
2006-09-21,167.5,169.690002,165.860001,167.149994,8052600,148.018694
2006-09-22,166.949997,168.330002,165.759995,167.520004,5103900,148.346355
2006-09-25,167.899994,169.419998,167.0,168.690002,4780000,149.38244
2006-09-26,167.940002,169.919998,167.020004,168.679993,6095300,149.373576
2006-09-27,168.929993,169.899994,167.25,169.0,5185300,149.656956
2006-09-28,168.949997,170.0,167.800003,170.0,4413800,150.542501
2006-09-29,170.050003,171.149994,169.100006,169.169998,4394400,149.807497
2006-10-02,168.509995,171.449997,168.509995,170.690002,4143700,151.153528
2006-10-03,170.440002,174.399994,170.100006,174.199997,5823500,154.261783
2006-10-04,173.309998,176.660004,173.309998,176.559998,8069400,156.351668
2006-10-05,176.520004,176.520004,174.690002,175.5,5749400,155.412993
2006-10-06,174.320007,176.0,173.800003,175.649994,4898200,155.545819
2006-10-09,175.399994,177.490005,175.320007,177.449997,3985500,157.139802
2006-10-10,177.050003,179.850006,176.789993,178.860001,6559900,158.388422
2006-10-11,177.300003,178.970001,176.75,178.970001,5615300,158.485832
2006-10-12,179.270004,181.919998,178.610001,181.509995,5754200,160.735109
2006-10-13,181.210007,183.960007,180.649994,183.850006,5163300,162.807292
2006-10-16,183.820007,185.479996,183.089996,185.220001,4699100,164.020483
2006-10-17,184.220001,184.710007,182.139999,183.070007,5867200,162.116569
2006-10-18,184.070007,184.649994,181.850006,182.970001,6127000,162.028009
2006-10-19,181.25,182.630005,179.899994,180.050003,5560400,159.747799
2006-10-20,179.720001,180.690002,178.850006,180.399994,4206600,160.058326
2006-10-23,180.229996,184.869995,180.210007,184.699997,4695800,163.873466
2006-10-24,184.520004,188.25,184.399994,187.839996,5516100,166.659403
2006-10-25,188.639999,189.690002,187.160004,188.610001,5224400,167.342583
2006-10-26,189.179993,193.600006,188.289993,193.380005,5732100,171.574728
2006-10-27,192.009995,193.229996,188.389999,188.669998,5703200,167.395815
2006-10-30,188.0,190.550003,186.699997,189.75,5354900,168.354037
2006-10-31,190.0,191.020004,188.880005,189.789993,4548300,168.389521
2006-11-01,191.0,192.210007,184.75,185.0,7731800,164.139641
2006-11-02,184.509995,187.789993,182.699997,187.389999,6191000,166.260147
2006-11-03,188.899994,188.949997,185.300003,187.130005,4153100,166.02947
2006-11-06,187.679993,191.699997,187.679993,190.0,4639000,168.575848
2006-11-07,190.199997,191.419998,188.559998,188.679993,3697900,167.404683
2006-11-08,187.649994,189.919998,186.5,188.770004,3989800,167.484545
2006-11-09,188.399994,189.0,184.779999,184.779999,4488400,163.944447
2006-11-10,185.460007,187.070007,184.600006,187.059998,3319800,165.967356
2006-11-13,187.649994,189.800003,187.229996,187.729996,3382300,166.561806
2006-11-14,188.399994,190.940002,185.399994,190.360001,4702800,168.895255
2006-11-15,190.369995,194.320007,189.839996,193.110001,5090900,171.335169
2006-11-16,194.0,196.800003,194.0,196.720001,4784000,174.53811
2006-11-17,195.979996,197.0,194.880005,195.039993,3397300,173.047538
2006-11-20,195.350006,198.110001,195.029999,197.449997,3344800,175.185793
2006-11-21,199.0,199.889999,198.289993,199.759995,3447600,177.235318
2006-11-22,200.0,202.470001,199.990005,202.289993,3057200,179.480037
2006-11-24,200.229996,203.350006,199.149994,201.600006,1978600,178.867852
2006-11-27,201.350006,202.100006,193.110001,193.110001,6328200,171.335169
2006-11-28,193.0,197.490005,191.5,197.119995,5864900,174.893001
2006-11-29,197.990005,199.449997,193.059998,196.220001,5915000,174.09449
2006-11-30,195.979996,196.449997,193.179993,194.800003,4082500,172.834609
2006-12-01,195.699997,196.429993,191.520004,194.5,4820900,172.568434
2006-12-04,195.649994,200.080002,195.389999,200.050003,4259100,177.492626
2006-12-05,199.699997,202.25,198.210007,201.610001,3733000,178.87672
2006-12-06,202.0,205.050003,201.0,205.0,4133200,181.884467
2006-12-07,206.699997,206.699997,200.0,200.199997,5237500,177.625706
2006-12-08,200.240005,205.259995,200.0,205.100006,4968600,181.973197
2006-12-11,205.5,205.5,201.839996,202.520004,5905800,179.684113
2006-12-12,200.210007,203.850006,198.440002,200.0,8926200,177.448261
2006-12-13,200.720001,201.779999,198.0,198.309998,5823000,175.948821
2006-12-14,199.199997,200.800003,197.630005,200.130005,5081500,177.563606
2006-12-15,200.610001,201.949997,199.800003,199.839996,5451400,177.306299
2006-12-18,200.5,203.589996,199.639999,203.240005,6018800,180.322927
2006-12-19,201.979996,202.669998,200.429993,201.240005,4865700,178.548445
2006-12-20,201.789993,204.309998,201.240005,201.369995,4336800,178.663777
2006-12-21,202.360001,202.690002,197.699997,198.100006,4661800,175.762508
2006-12-22,199.100006,199.149994,195.660004,198.089996,3500600,175.753627
2006-12-26,198.899994,200.600006,198.289993,199.860001,2575600,177.324048
2006-12-27,199.860001,202.289993,199.720001,201.949997,2887200,179.178379
2006-12-28,202.330002,202.479996,199.759995,200.800003,2395600,178.158057
2006-12-29,200.929993,202.399994,199.320007,199.350006,2762500,176.871559
2007-01-03,200.600006,203.320007,197.820007,200.720001,6494900,178.087076
2007-01-04,200.220001,200.669998,198.070007,198.850006,6460200,176.427939
2007-01-05,198.429993,200.0,197.899994,199.050003,5892900,176.605384
2007-01-08,199.050003,203.949997,198.100006,203.729996,7851000,180.757667
2007-01-09,203.539993,204.899994,202.0,204.080002,7147100,181.068207
2007-01-10,203.399994,208.440002,201.5,208.110001,8025700,184.643788
2007-01-11,208.339996,213.169998,207.600006,211.880005,9039400,187.988692
2007-01-12,210.899994,214.220001,210.399994,213.990005,6618900,189.860771
2007-01-16,210.850006,215.130005,210.850006,213.589996,5846600,189.505867
2007-01-17,212.199997,214.089996,210.850006,213.229996,5306300,189.186459
2007-01-18,213.75,214.809998,209.100006,209.679993,6423200,186.03675
2007-01-19,209.080002,211.440002,208.839996,210.289993,5333700,186.889921
2007-01-22,211.089996,213.25,209.600006,212.970001,4980700,189.27171
2007-01-23,212.820007,213.419998,210.649994,212.639999,6293400,188.978429
2007-01-24,213.509995,220.169998,213.029999,220.100006,6386800,195.608322
2007-01-25,219.830002,220.509995,212.509995,213.070007,7853800,189.360588
2007-01-26,214.559998,214.899994,210.600006,213.5,7458200,189.742733
2007-01-29,213.899994,215.080002,210.130005,211.039993,5890700,187.556464
2007-01-30,211.080002,212.309998,208.369995,208.779999,6001000,185.547951
2007-01-31,208.300003,212.75,207.289993,212.160004,7235100,188.551845
2007-02-01,213.440002,213.899994,209.729996,212.0,5734500,188.409646
2007-02-02,211.0,213.899994,211.0,213.429993,3527000,189.680516
2007-02-05,213.300003,213.720001,211.5,212.550003,2995700,188.898447
2007-02-06,213.289993,215.860001,212.699997,214.649994,3803100,190.764761
2007-02-07,215.029999,215.850006,213.100006,213.550003,3621700,189.787172
2007-02-08,212.089996,215.210007,209.809998,213.899994,5410500,190.098217
2007-02-09,215.770004,219.259995,210.580002,213.279999,9109300,189.547212
2007-02-12,213.75,214.0,209.869995,211.130005,5384400,187.63646
2007-02-13,211.979996,213.300003,210.470001,212.529999,4022000,188.880669
2007-02-14,213.699997,219.100006,212.789993,217.399994,7696400,193.208754
2007-02-15,217.940002,218.839996,216.410004,216.820007,3627200,192.693306
2007-02-16,215.960007,217.5,215.020004,216.919998,3118500,192.78217
2007-02-20,218.330002,221.899994,215.970001,220.940002,6225500,196.354847
2007-02-21,219.25,221.5,218.160004,220.149994,5225500,195.652747
2007-02-22,221.0,222.75,218.0,218.970001,4273400,194.604058
2007-02-23,219.160004,219.800003,215.550003,216.5,5507400,192.408907
2007-02-26,217.990005,218.369995,212.660004,214.0,5552700,190.187095
2007-02-27,209.75,210.399994,194.649994,196.0,18817600,174.19005
2007-02-28,200.399994,203.850006,197.789993,201.75,15940000,179.300217
2007-03-01,197.119995,202.699997,194.080002,199.660004,14141300,177.442786
2007-03-02,198.199997,200.919998,195.589996,195.669998,9842200,173.896769
2007-03-05,193.550003,197.490005,189.850006,190.0,13391800,168.857701
2007-03-06,193.899994,198.199997,193.699997,197.369995,10796300,175.407598
2007-03-07,197.479996,199.0,195.5,195.589996,8459500,173.825669
2007-03-08,198.029999,202.020004,198.0,199.940002,10789400,177.691628
2007-03-09,202.949997,202.990005,198.860001,201.699997,7676900,179.255778
2007-03-12,200.0,202.889999,198.860001,202.600006,9623200,180.055639
2007-03-13,204.960007,208.559998,198.520004,199.029999,31973100,176.882885
2007-03-14,200.0,202.160004,197.539993,200.149994,20394300,177.878252
2007-03-15,200.0,202.369995,199.5,200.889999,9741600,178.535913
2007-03-16,200.789993,201.050003,198.270004,199.0,10875200,176.856224
2007-03-19,201.320007,202.5,200.440002,202.440002,8186200,179.913439
2007-03-20,202.490005,204.429993,202.0,204.0,6641900,181.299848
2007-03-21,205.339996,211.509995,204.160004,210.949997,10934100,187.476482
2007-03-22,211.699997,211.75,209.289993,210.080002,8016100,186.703296
2007-03-23,210.059998,211.889999,209.710007,211.889999,5106800,188.311886
2007-03-26,212.009995,212.220001,209.300003,211.729996,6525100,188.169686
2007-03-27,211.009995,211.729996,209.740005,209.869995,4806100,186.516658
2007-03-28,208.210007,208.669998,206.190002,206.759995,7991200,183.752723
2007-03-29,208.089996,208.889999,206.300003,207.199997,6380800,184.143764
2007-03-30,207.440002,209.029999,204.699997,206.630005,5177000,183.637198
2007-04-02,207.669998,207.679993,203.289993,205.649994,5797000,182.766238
2007-04-03,207.0,209.75,206.470001,209.75,5015300,186.410015
2007-04-04,209.449997,209.949997,208.210007,208.789993,4141600,185.556833
2007-04-05,208.5,208.5,207.410004,207.929993,3010800,184.79253
2007-04-09,208.570007,209.869995,207.449997,208.940002,3610500,185.69015
2007-04-10,208.300003,209.809998,208.210007,209.050003,3002700,185.787911
2007-04-11,208.699997,208.869995,206.610001,206.929993,5550400,183.903805
2007-04-12,206.25,207.520004,205.389999,207.050003,3946200,184.010461
2007-04-13,207.949997,207.949997,205.610001,206.5,4320400,183.52166
2007-04-16,208.240005,215.229996,208.119995,214.520004,10003000,190.649236
2007-04-17,215.149994,216.869995,213.539993,214.899994,6064400,190.986942
2007-04-18,214.100006,218.539993,213.970001,216.75,6077200,192.631088
2007-04-19,215.339996,221.710007,214.800003,219.289993,8880000,194.888443
2007-04-20,221.229996,222.190002,218.369995,220.0,7393900,195.832006
2007-04-23,221.0,223.979996,220.479996,222.419998,5816300,197.986156
2007-04-24,222.75,223.240005,218.710007,220.720001,6724800,196.472912
2007-04-25,221.899994,226.050003,220.100006,225.600006,7627000,200.816826
2007-04-26,225.899994,226.610001,224.169998,224.809998,4730800,200.113603
2007-04-27,224.050003,225.710007,222.990005,224.279999,3597400,199.641827
2007-04-30,224.360001,224.979996,218.479996,218.610001,5484500,194.594704
2007-05-01,219.080002,219.910004,215.350006,218.580002,6295500,194.568001
2007-05-02,218.0,221.919998,217.449997,219.490005,4859500,195.378036
2007-05-03,220.389999,221.929993,218.550003,221.559998,4414600,197.220631
2007-05-04,222.600006,227.339996,221.429993,227.339996,5632300,202.36567
2007-05-07,227.0,229.899994,225.600006,227.220001,4637000,202.258857
2007-05-08,225.919998,225.990005,222.960007,224.949997,4879700,200.238223
2007-05-09,224.949997,227.679993,223.350006,226.570007,5195100,201.680268
2007-05-10,225.5,226.979996,222.949997,223.100006,4963100,198.591462
2007-05-11,223.910004,227.550003,223.600006,227.5,4956100,202.508097
2007-05-14,228.029999,229.0,225.350006,226.179993,4761900,201.333098
2007-05-15,226.190002,228.330002,224.259995,224.380005,5771800,199.730847
2007-05-16,225.589996,227.960007,224.520004,227.110001,5161400,202.160941
2007-05-17,226.75,227.929993,225.25,227.380005,4185200,202.401284
2007-05-18,228.550003,231.220001,227.949997,230.339996,6726900,205.036107
2007-05-21,230.649994,231.690002,228.559998,229.229996,7778600,204.048045
2007-05-22,229.789993,231.660004,228.75,230.710007,3568400,205.36547
2007-05-23,231.699997,232.410004,228.429993,228.539993,4276600,203.433842
2007-05-24,229.369995,230.75,225.050003,225.679993,6211000,200.888026
2007-05-25,226.809998,226.949997,224.190002,225.529999,4068800,200.754509
2007-05-29,226.25,228.899994,226.029999,228.440002,3734700,203.344836
2007-05-30,226.25,232.0,225.600006,232.0,5393000,206.513752
2007-05-31,232.210007,233.970001,230.089996,230.820007,4578100,205.463386
2007-06-01,232.080002,232.889999,229.589996,230.710007,4093200,205.36547
2007-06-04,230.0,230.649994,227.940002,229.710007,3411600,204.475324
2007-06-05,229.360001,230.330002,228.25,229.360001,3676600,204.163768
2007-06-06,227.770004,227.940002,224.850006,227.350006,4411400,202.37458
2007-06-07,226.289993,227.419998,219.339996,220.050003,8363600,195.876516
2007-06-08,220.100006,225.070007,218.75,225.059998,5903000,200.33614
